Asset_Num;Endpoint Type;Host ID;Host Name;ID;OS Version;Sensor ID;Sensor Tenant;Sensor Version;osFamily;osRelease;systemType;status;osDistributor
95;ENDPOINT_TAEGIS;9e80d089-9099-51bb-8f65-fc08bf48d786;serveriis-hml;9e80d089-9099-51bb-8f65-fc08bf48d786;10.0.20348;9e80d089-9099-51bb-8f65-fc08bf48d786;142779;2.2.22;WINDOWS;0.0;NT_SERVER;Active;Microsoft
96;ENDPOINT_TAEGIS;1fb69a71-c641-50c3-80be-ab4f1b97eda2;DC-ADCONNECT;1fb69a71-c641-50c3-80be-ab4f1b97eda2;10.0.20348;1fb69a71-c641-50c3-80be-ab4f1b97eda2;142779;2.2.22;WINDOWS;0.0;NT_SERVER;Active;Microsoft
97;ENDPOINT_TAEGIS;0797bce8-d999-56b9-a14b-320f3f87ada5;DC-FS01;0797bce8-d999-56b9-a14b-320f3f87ada5;10.0.20348;0797bce8-d999-56b9-a14b-320f3f87ada5;142779;2.2.22;WINDOWS;0.0;NT_SERVER;Active;Microsoft
98;ENDPOINT_TAEGIS;33c8fbcb-66ec-5f2c-a9fa-24e612f71f9c;DC-KASPERSKY;33c8fbcb-66ec-5f2c-a9fa-24e612f71f9c;10.0.20348;33c8fbcb-66ec-5f2c-a9fa-24e612f71f9c;142779;2.2.22;WINDOWS;0.0;NT_SERVER;Active;Microsoft
99;ENDPOINT_TAEGIS;452a5428-0b68-5502-b19c-2b1d58ce3e0e;KSC-MOBILE;452a5428-0b68-5502-b19c-2b1d58ce3e0e;10.0.20348;452a5428-0b68-5502-b19c-2b1d58ce3e0e;142779;2.2.22;WINDOWS;0.0;NT_SERVER;Active;Microsoft
100;ENDPOINT_TAEGIS;ce1eb298-d2b4-56f9-b659-7596ec233bd4;TECH004;ce1eb298-d2b4-56f9-b659-7596ec233bd4;10.0.26100;ce1eb298-d2b4-56f9-b659-7596ec233bd4;142779;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Healthy;Microsoft
101;ENDPOINT_TAEGIS;01b110d1-46f7-516d-b1a5-b8474f3e9261;HMLCATALOGO;01b110d1-46f7-516d-b1a5-b8474f3e9261;10.0.19045;01b110d1-46f7-516d-b1a5-b8474f3e9261;142779;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Active;Microsoft
102;ENDPOINT_TAEGIS;370ed881-fcb8-5734-abed-6f65873fd934;sondadc;370ed881-fcb8-5734-abed-6f65873fd934;10.0.20348;370ed881-fcb8-5734-abed-6f65873fd934;142779;2.2.22;WINDOWS;0.0;NT_SERVER;Active;Microsoft
103;ENDPOINT_TAEGIS;bfeee279-928f-5e62-b0c9-3fa77092b419;ServerMormaii;bfeee279-928f-5e62-b0c9-3fa77092b419;10.0.20348;bfeee279-928f-5e62-b0c9-3fa77092b419;142779;2.2.22;WINDOWS;0.0;NT_SERVER;Active;Microsoft
104;ENDPOINT_TAEGIS;5a2dcf5a-59ab-5505-8e52-2a7df8137114;MAO-SISDCR;5a2dcf5a-59ab-5505-8e52-2a7df8137114;10.0.19045;5a2dcf5a-59ab-5505-8e52-2a7df8137114;142779;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Active;Microsoft
105;ENDPOINT_TAEGIS;c80686bd-2ed8-5f5e-a06e-727a4c452380;DC-EXCHANGE;c80686bd-2ed8-5f5e-a06e-727a4c452380;10.0.20348;c80686bd-2ed8-5f5e-a06e-727a4c452380;142779;2.2.22;WINDOWS;0.0;NT_SERVER;Active;Microsoft
106;ENDPOINT_TAEGIS;08a9549c-0bae-55cc-aa7a-c8381e634171;SIG;08a9549c-0bae-55cc-aa7a-c8381e634171;10.0.20348;08a9549c-0bae-55cc-aa7a-c8381e634171;142779;2.2.22;WINDOWS;0.0;NT_SERVER;Active;Microsoft
