Asset_Num;Endpoint Type;Host ID;Host Name;ID;OS Version;Sensor ID;Sensor Tenant;Sensor Version;osFamily;osRelease;systemType;status;osDistributor
59;ENDPOINT_REDCLOAK;d6acc62d169f74b6c6f31bd7474685a6;07-SLMED-016478;1cf8613e-b90f-43f8-81e6-44fa22e9c5b7;VERSION_WIN7;d6acc62d169f74b6c6f31bd7474685a6;d6acc62d;2.8.5.0;WINDOWS;1.0;NT_WORKSTATION;Active;Microsoft
60;ENDPOINT_REDCLOAK;d6acc62d349484a5d313d9b2021879ab;SL-LABOR-013701;258a717a-0cf2-4e74-9daf-cffa67f01523;VERSION_WIN7;d6acc62d349484a5d313d9b2021879ab;d6acc62d;2.8.5.0;WINDOWS;1.0;NT_WORKSTATION;Active;Microsoft
61;ENDPOINT_REDCLOAK;d6acc62d876e4d77359b4129c27b24c5;02-CPPIH-016502;98273677-0d96-412e-9243-675525da2129;VERSION_WIN7;d6acc62d876e4d77359b4129c27b24c5;d6acc62d;2.8.5.0;WINDOWS;1.0;NT_WORKSTATION;Active;Microsoft
62;ENDPOINT_REDCLOAK;d6acc62d8d4ade63fd3ff6a95ceac5a8;03-FATUR-019684;f25732c2-3366-42ab-9e06-860144b86f73;VERSION_WIN7;d6acc62d8d4ade63fd3ff6a95ceac5a8;d6acc62d;2.8.5.0;WINDOWS;1.0;NT_WORKSTATION;Active;Microsoft
63;ENDPOINT_REDCLOAK;d6acc62dfabe801a4efbf5121663cefa;03-ALMOX-012537;02521239-f0c5-4642-9475-f12c3f1c4f9d;VERSION_WIN7;d6acc62dfabe801a4efbf5121663cefa;d6acc62d;2.8.5.0;WINDOWS;1.0;NT_WORKSTATION;Active;Microsoft
64;ENDPOINT_TAEGIS;1eb124cd-b050-5be6-bf88-b6cf89c506a8;05-PESCL-018438;1eb124cd-b050-5be6-bf88-b6cf89c506a8;10.0.19044;1eb124cd-b050-5be6-bf88-b6cf89c506a8;148351;2.2.22;WINDOWS;0.0;NT_WORKSTATION;Active;Microsoft
65;ENDPOINT_REDCLOAK;d6acc62d1fc38f833a9feffb370cb582;07-COCIH-016510;a9a9ae06-2d8f-4107-bdb5-91818eb2fd36;VERSION_WIN7;d6acc62d1fc38f833a9feffb370cb582;d6acc62d;2.8.5.0;WINDOWS;1.0;NT_WORKSTATION;Active;Microsoft
66;ENDPOINT_REDCLOAK;d6acc62dc0a3d62b9e29a01db2bd1dac;10-UNCOR-012527;d8ba0012-bbfe-4d15-afaf-1a33968b571a;VERSION_WIN7;d6acc62dc0a3d62b9e29a01db2bd1dac;d6acc62d;2.8.5.0;WINDOWS;1.0;NT_WORKSTATION;Active;Microsoft
67;ENDPOINT_REDCLOAK;d6acc62d73c1a8516498bcaf13c9c337;TE-TELEF-013877;b64dff63-008b-4b2f-b50e-5a0a3ac772f9;VERSION_WIN7;d6acc62d73c1a8516498bcaf13c9c337;d6acc62d;2.8.5.0;WINDOWS;1.0;NT_WORKSTATION;Active;Microsoft
68;ENDPOINT_REDCLOAK;d6acc62d888e4f2f105cfaeb8582e5c1;04-SECPE-013730;6ddaee1c-a17e-4225-afec-cfcee78e2306;VERSION_WIN7;d6acc62d888e4f2f105cfaeb8582e5c1;d6acc62d;2.8.5.0;WINDOWS;1.0;NT_WORKSTATION;Active;Microsoft
69;ENDPOINT_REDCLOAK;d6acc62da823d9d4819f901a1583983b;SL-NUTRI-013784;2b38a597-b4b3-44bb-9d28-a594d146f2f8;VERSION_WIN7;d6acc62da823d9d4819f901a1583983b;d6acc62d;2.8.5.0;WINDOWS;1.0;NT_WORKSTATION;Active;Microsoft
70;ENDPOINT_REDCLOAK;d6acc62d389dc3179f9fe3a163eab34f;INC-SRV-DC;ccc4bb7f-3a48-459b-abd7-7e72a68190e6;VERSION_SERVER_2012_R2;d6acc62d389dc3179f9fe3a163eab34f;d6acc62d;2.8.5.0;WINDOWS;0.0;NT_DOMAIN_CONTROLLER;Active;Microsoft
71;ENDPOINT_REDCLOAK;d6acc62d812c92d19f49290299ff52b8;SL-NUTRI-013789;7ec88f5d-bece-4b9c-86ba-7d6acab5cebb;VERSION_WIN7;d6acc62d812c92d19f49290299ff52b8;d6acc62d;2.8.5.0;WINDOWS;1.0;NT_WORKSTATION;Active;Microsoft
72;ENDPOINT_REDCLOAK;d6acc62d14a1e3c62561e6e9065ac3c8;09-SLMED-012502;b2586ab6-29f3-411b-b141-5be551d0add7;VERSION_WIN7;d6acc62d14a1e3c62561e6e9065ac3c8;d6acc62d;2.8.5.0;WINDOWS;1.0;NT_WORKSTATION;Active;Microsoft
73;ENDPOINT_REDCLOAK;d6acc62d7f9d34ee2eabb8dd71268bf0;09-SLMED-016511;da02ef3b-eefb-481c-8c1f-ef8e0b306068;VERSION_WIN7;d6acc62d7f9d34ee2eabb8dd71268bf0;d6acc62d;2.8.5.0;WINDOWS;1.0;NT_WORKSTATION;Active;Microsoft
74;ENDPOINT_REDCLOAK;d6acc62de65f4f42cd4519dadb1755ca;05-CTCEL-014543;97daedcc-d8a7-4c12-913d-62eae8205f62;VERSION_WIN7;d6acc62de65f4f42cd4519dadb1755ca;d6acc62d;2.8.5.0;WINDOWS;1.0;NT_WORKSTATION;Active;Microsoft
75;ENDPOINT_REDCLOAK;d6acc62df1ed5df456324a3eb611c8b5;08-FARMA-00662;c8be6762-d41f-404a-bcef-d91a0f3f3496;VERSION_WIN7;d6acc62df1ed5df456324a3eb611c8b5;d6acc62d;2.8.5.0;WINDOWS;1.0;NT_WORKSTATION;Active;Microsoft
76;ENDPOINT_REDCLOAK;d6acc62d0e40f80c8554696def900111;03-MEGRA-013799;da874f97-f16d-4841-b1d5-7fe3f292ca12;VERSION_WIN7;d6acc62d0e40f80c8554696def900111;d6acc62d;2.8.5.0;WINDOWS;1.0;NT_WORKSTATION;Active;Microsoft
77;ENDPOINT_REDCLOAK;d6acc62d4a3396f149df9dec3847c14e;10-SLMED-013852;8a2dfa99-8826-4a35-9904-67a9749f81e8;VERSION_WIN7;d6acc62d4a3396f149df9dec3847c14e;d6acc62d;2.8.5.0;WINDOWS;1.0;NT_WORKSTATION;Active;Microsoft
78;ENDPOINT_REDCLOAK;d6acc62d556a673cd4bd22434b5433a7;TE-TELEF-013880;7685ee0b-5adb-4980-bfb7-65d66e1eec0a;VERSION_WIN7;d6acc62d556a673cd4bd22434b5433a7;d6acc62d;2.8.5.0;WINDOWS;1.0;NT_WORKSTATION;Active;Microsoft
79;ENDPOINT_REDCLOAK;d6acc62d967aa9676873d79207edfc14;TE-MENUC-019632;6221cd13-94fe-4d4b-a523-e3dadbbf091c;VERSION_WIN7;d6acc62d967aa9676873d79207edfc14;d6acc62d;2.8.5.0;WINDOWS;1.0;NT_WORKSTATION;Active;Microsoft
80;ENDPOINT_REDCLOAK;d6acc62d00fb57bda0df4ab99c045031;06-SLMED-013677;8d4999be-1a94-4f06-88d7-b7dd38077b7a;VERSION_WIN7;d6acc62d00fb57bda0df4ab99c045031;d6acc62d;2.8.5.0;WINDOWS;1.0;NT_WORKSTATION;Active;Microsoft
81;ENDPOINT_REDCLOAK;d6acc62d4d87de8f87592eca4824100a;02-FINAN-011310;14f7b3da-a4f0-4ccc-869b-9ca1fe893e0f;VERSION_WIN7;d6acc62d4d87de8f87592eca4824100a;d6acc62d;2.8.5.0;WINDOWS;1.0;NT_WORKSTATION;Active;Microsoft
82;ENDPOINT_REDCLOAK;d6acc62d7996d52fd4ff10bd5d0183df;02-CDPLA-016470;cac96ed3-9045-4392-92a0-4df1d56362c2;VERSION_WIN7;d6acc62d7996d52fd4ff10bd5d0183df;d6acc62d;2.8.5.0;WINDOWS;1.0;NT_WORKSTATION;Active;Microsoft
